2,2,2,2,2,2,2,2,2,2,2,2,2,3776,3776,3776,3776,3776,3776,3776,3776,3776,3776,3776,3776,3776,3776,3776,3776,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,2852,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,169,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867
2,2,2,2,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,2394,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,3942,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,1488,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,82,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,3879,3879,3879,3879,3879,3879
3,3,3,3,3,3,3,3,3,3,3,3562,3562,3562,3562,3562,3562,3562,3562,3562,3562,3562,3562,3562,3562,3562,3562,3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,3193,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,897,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695,3695
2,2,2,2,2393,2393,2393,2393,2393,2393,2393,2393,2393,2393,2393,2393,2393,2393,2393,2393,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,3943,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,1490,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,2598,2598,2598,2598,2598,2598,2598,2598,2598,2598,2598,2598,2598,2598,2598,2598,3889,3889,3889,3889,3889,3889
3,3,3,3,3,2508,2508,2508,2508,2508,2508,2508,2508,2508,2508,2508,2508,2508,2508,2508,2508,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,3923,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,83,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,2621,3875,3875,3875,3875,3875,3875
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,3921,2475,2475,2475,2475,2475,2475,2475,2475,2475,2475,2475,2475,2475,2475,2475,2475,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,46,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,1633,3968,3968,3968,3968,3968,3968,3968,3968,3968,3968,3968
2,2,2,2,2,2,2,2,2,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3283,3486,3486,3486,3486,3486,3486,3486,3486,3486,3486,3486,3486,3486,3486,3486,3486,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,625,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,589,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3450,3325
2,2,2,2,2,2,2,2,2,2,2,2,2,2,3858,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,3857,2668,2668,2668,2668,2668,2668,2668,2668,2668,2668,2668,2668,2668,2668,2668,2668,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,98,1438,1438,1438,1438,1438,1438,1438,1438,1438,1438,1438,1438,1438,1438,1438,1438,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929,3929
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,3917,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,2483,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,55,1591,1591,1591,1591,1591,1591,1591,1591,1591,1591,1591,1591,1591,1591,1591,1591,3953,3953,3953,3953,3953,3953,3953,3953,3953,3953,3953
2,2,2,2,2,2,2,2,2,2,2,3561,3561,3561,3561,3561,3561,3561,3561,3561,3561,3561,3561,3561,3561,3561,3561,3194,3194,3194,3194,3194,3194,3194,3194,3194,3194,3194,3194,3194,3194,3194,3194,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,364,895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,895,3692,3692,3692,3692,3692,3692,3692,3692,3692,3692,3692,3692,3692,3692,3692
