7,7,7,7,7,7,7,7,7,7,7,7,7,3693,3693,3693,3693,3693,3693,3693,3693,3693,3693,3693,3693,3693,3693,3693,3133,3133,3133,3133,3133,3133,3133,3133,3133,3133,3133,3133,3133,3133,3133,379,379,379,379,379,379,379,379,379,379,379,379,379,379,379,744,744,744,744,744,744,744,744,744,744,744,744,744,744,744,3467,3467,3467,3467,3467,3467,3467,3467,3467,3467,3467,3467,3467,3467,3467,3467,3478
7,7,7,7,7,7,2779,2779,2779,2779,2779,2779,2779,2779,2779,2779,2779,2779,2779,2779,2779,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,3903,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,1497,44,44,44,44,44,44,44,44,44,44,44,44,44,44,44,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,2416,3988,3988,3988,3988,3988,3988,3988,3988
7,7,7,7,7,7,7,7,7,3275,3275,3275,3275,3275,3275,3275,3275,3275,3275,3275,3275,3275,3275,3275,3630,3630,3630,3630,3630,3630,3630,3630,3630,3630,3630,3630,3630,3630,3630,947,947,947,947,947,947,947,947,947,947,947,947,947,947,947,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,240,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,2888,3821,3821,3821,3821,3821
7,7,7,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,4007,4007,4007,4007,4007,4007,4007,4007,4007,4007,4007,4007,4007,4007,4007,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,2091,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,1648,3978,3978,3978,3978,3978,3978,3978,3978,3978,3978,3978
7,7,7,7,7,7,7,7,7,7,3443,3443,3443,3443,3443,3443,3443,3443,3443,3443,3443,3443,3443,3443,3443,3443,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,3457,636,636,636,636,636,636,636,636,636,636,636,636,636,636,636,460,460,460,460,460,460,460,460,460,460,460,460,460,460,460,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3703,3703,3703
7,7,7,7,7,7,7,7,7,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3296,3627,3627,3627,3627,3627,3627,3627,3627,3627,3627,3627,3627,3627,3627,3627,3627,921,921,921,921,921,921,921,921,921,921,921,921,921,921,921,325,325,325,325,325,325,325,325,325,325,325,325,325,325,325,2994,2994,2994,2994,2994,2994,2994,2994,2994,2994,2994,2994,2994,2994,2994,3814,3814,3814,3814,3814
8,8,8,8,8,8,8,8,8,8,8,3473,3473,3473,3473,3473,3473,3473,3473,3473,3473,3473,3473,3473,3473,3473,3378,3378,3378,3378,3378,3378,3378,3378,3378,3378,3378,3378,3378,3378,3378,632,632,632,632,632,632,632,632,632,632,632,632,632,632,632,461,461,461,461,461,461,461,461,461,461,461,461,461,461,461,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3166,3703,3703,3703
7,7,7,7,7,7,7,7,7,7,7,7,7,7,3872,3872,3872,3872,3872,3872,3872,3872,3872,3872,3872,3872,3872,3872,3872,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,2864,262,262,262,262,262,262,262,262,262,262,262,262,262,262,262,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,1057,3708,3708,3708,3708,3708,3708,3708,3708,3708,3708,3708,3708,3708,3708,3708
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,2678,2678,2678,2678,2678,2678,2678,2678,2678,2678,2678,2678,2678,2678,2678,2678,173,173,173,173,173,173,173,173,173,173,173,173,173,173,173,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,1240,3804,3804,3804,3804,3804,3804,3804,3804,3804,3804,3804,3804,3804,3804
8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,3966,2487,2487,2487,2487,2487,2487,2487,2487,2487,2487,2487,2487,2487,2487,2487,105,105,105,105,105,105,105,105,105,105,105,105,105,105,105,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,1259,3836,3836,3836,3836,3836,3836,3836,3836,3836,3836,3836,3836,3836
