7,7,7,7,7,7,7,7,7,7,7,7,7,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3766,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,3196,671,671,671,671,671,671,671,671,671,671,671,671,671,671,234,234,234,234,234,234,234,234,234,234,234,234,234,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,2617,3969,3969,3969,3969,3969,3969,3969,3969
3,3,3,3,3,3,3,3,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3121,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,3810,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,1507,6,6,6,6,6,6,6,6,6,6,6,6,6,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,1636,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867
3,3,3,3,3,3,3,3,3,3,3,3557,3557,3557,3557,3557,3557,3557,3557,3557,3557,3557,3557,3557,3557,3484,3484,3484,3484,3484,3484,3484,3484,3484,3484,3484,3484,3484,3484,966,966,966,966,966,966,966,966,966,966,966,966,966,966,92,92,92,92,92,92,92,92,92,92,92,92,92,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,2226,3986,3986,3986,3986,3986,3986,3986,3986,3986,3986
3,3,3,3,3,3,3,3,3,3,3,3,3,3,3850,3850,3850,3850,3850,3850,3850,3850,3850,3850,3850,3850,3850,3850,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,3080,628,628,628,628,628,628,628,628,628,628,628,628,628,628,337,337,337,337,337,337,337,337,337,337,337,337,337,337,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,3934,3934,3934,3934,3934,3934,3934
2,2,2,2,2,2,2,2,2,2,2,2,2,2,3859,3859,3859,3859,3859,3859,3859,3859,3859,3859,3859,3859,3859,3859,3063,3063,3063,3063,3063,3063,3063,3063,3063,3063,3063,3063,3063,3063,622,622,622,622,622,622,622,622,622,622,622,622,622,337,337,337,337,337,337,337,337,337,337,337,337,337,337,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,2800,3934,3934,3934,3934,3934,3934,3934
3,3,3,3,3,3,3,2951,2951,2951,2951,2951,2951,2951,2951,2951,2951,2951,2951,2951,2951,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,3883,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,1710,13,13,13,13,13,13,13,13,13,13,13,13,13,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,1437,3783,3783,3783,3783,3783,3783,3783,3783,3783,3783,3783,3783,3783,3783
3,3,3,3,3,3,3,3,3109,3109,3109,3109,3109,3109,3109,3109,3109,3109,3109,3109,3109,3109,3850,3850,3850,3850,3850,3850,3850,3850,3850,3850,3850,3850,3850,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,1682,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,1632,3853,3853,3853,3853,3853,3853,3853,3853,3853,3853,3853,3853,3853
4,4,4,4,4,4,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,2768,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,3946,2077,2077,2077,2077,2077,2077,2077,2077,2077,2077,2077,2077,2077,47,47,47,47,47,47,47,47,47,47,47,47,47,47,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,3685,3685,3685,3685,3685,3685,3685,3685,3685,3685,3685,3685,3685,3685,3377
3,3,3,3,3,3,3,2917,2917,2917,2917,2917,2917,2917,2917,2917,2917,2917,2917,2917,2917,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,3935,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,1879,14,14,14,14,14,14,14,14,14,14,14,14,14,14,1432,1432,1432,1432,1432,1432,1432,1432,1432,1432,1432,1432,1432,1432,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3752,3318
3,3,3,3,3,3,2772,2772,2772,2772,2772,2772,2772,2772,2772,2772,2772,2772,2772,2772,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,1884,27,27,27,27,27,27,27,27,27,27,27,27,27,27,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,1251,3690,3690,3690,3690,3690,3690,3690,3690,3690,3690,3690,3690,3690,3690,3319
3,3,3,3,3,3,3,3,3,3,3,3,3,3771,3771,3771,3771,3771,3771,3771,3771,3771,3771,3771,3771,3771,3771,3192,3192,3192,3192,3192,3192,3192,3192,3192,3192,3192,3192,3192,3192,639,639,639,639,639,639,639,639,639,639,639,639,639,639,278,278,278,278,278,278,278,278,278,278,278,278,278,2616,2616,2616,2616,2616,2616,2616,2616,2616,2616,2616,2616,2616,2616,3967,3967,3967,3967,3967,3967,3967,3967
1,1,1,1,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,2391,3989,3989,3989,3989,3989,3989,3989,3989,3989,3989,3989,3989,3989,3989,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,2282,114,114,114,114,114,114,114,114,114,114,114,114,114,114,899,899,899,899,899,899,899,899,899,899,899,899,899,3449,3449,3449,3449,3449,3449,3449,3449,3449,3449,3449,3449,3449,3449,3587,3587,3587
3,3,3,3,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,3987,3987,3987,3987,3987,3987,3987,3987,3987,3987,3987,3987,3987,3987,2296,2296,2296,2296,2296,2296,2296,2296,2296,2296,2296,2296,2296,2296,140,140,140,140,140,140,140,140,140,140,140,140,140,898,898,898,898,898,898,898,898,898,898,898,898,898,898,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,3447,3589,3589,3589
2,2,2,2,2,2,2,2,2,2,2,3557,3557,3557,3557,3557,3557,3557,3557,3557,3557,3557,3557,3557,3557,3484,3484,3484,3484,3484,3484,3484,3484,3484,3484,3484,3484,3484,3484,971,971,971,971,971,971,971,971,971,971,971,971,971,971,84,84,84,84,84,84,84,84,84,84,84,84,84,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,2227,3985,3985,3985,3985,3985,3985,3985,3985,3985,3985
3,3,3,3,3,3,3,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,2842,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,3937,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,1877,15,15,15,15,15,15,15,15,15,15,15,15,15,15,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,1416,3705,3705,3705,3705,3705,3705,3705,3705,3705,3705,3705,3705,3705,3317
0,0,0,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,3957,3957,3957,3957,3957,3957,3957,3957,3957,3957,3957,3957,3957,3957,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,2665,267,267,267,267,267,267,267,267,267,267,267,267,267,267,681,681,681,681,681,681,681,681,681,681,681,681,681,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149,3149,3794,3794,3794,3794,3794
2,2,2,2,2,2,2,2,2,2,3425,3425,3425,3425,3425,3425,3425,3425,3425,3425,3425,3425,3425,3425,3609,3609,3609,3609,3609,3609,3609,3609,3609,3609,3609,3609,3609,3609,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,1140,43,43,43,43,43,43,43,43,43,43,43,43,43,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,2029,3963,3963,3963,3963,3963,3963,3963,3963,3963,3963,3963
3,3,3,3,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,2389,3986,3986,3986,3986,3986,3986,3986,3986,3986,3986,3986,3986,3986,3986,2459,2459,2459,2459,2459,2459,2459,2459,2459,2459,2459,2459,2459,170,170,170,170,170,170,170,170,170,170,170,170,170,170,898,898,898,898,898,898,898,898,898,898,898,898,898,898,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3440,3637,3637,3637
3,3,3,3,3,3,3,3,3,3,3425,3425,3425,3425,3425,3425,3425,3425,3425,3425,3425,3425,3425,3425,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,3611,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,1168,40,40,40,40,40,40,40,40,40,40,40,40,40,40,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,2030,3964,3964,3964,3964,3964,3964,3964,3964,3964,3964,3964
3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,3916,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,2849,373,373,373,373,373,373,373,373,373,373,373,373,373,373,536,536,536,536,536,536,536,536,536,536,536,536,536,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,2980,3870,3870,3870,3870,3870,3870
