2,2,2,2,2,2,2,2,2,2,2,2,2,2,3855,3855,3855,3855,3855,3855,3855,3855,3855,3855,3855,3855,3855,3855,3023,3023,3023,3023,3023,3023,3023,3023,3023,3023,3023,3023,3023,3023,3023,455,455,455,455,455,455,455,455,455,455,455,455,455,455,565,565,565,565,565,565,565,565,565,565,565,565,565,565,3147,3147,3147,3147,3147,3147,3147,3147,3147,3147,3147,3147,3147,3147,3795,3795,3795,3795,3795
1,1,1,1,1,1,1,2779,2779,2779,2779,2779,2779,2779,2779,2779,2779,2779,2779,2779,2779,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,3898,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,1675,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1631,1631,1631,1631,1631,1631,1631,1631,1631,1631,1631,1631,1631,1631,3866,3866,3866,3866,3866,3866,3866,3866,3866,3866,3866,3866,3866
2,2,2,2,2,2,2,2772,2772,2772,2772,2772,2772,2772,2772,2772,2772,2772,2772,2772,2772,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,3911,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1631,1631,1631,1631,1631,1631,1631,1631,1631,1631,1631,1631,1631,1631,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867,3867
2,2,2,2,2,2,2,2,2,2,2,3557,3557,3557,3557,3557,3557,3557,3557,3557,3557,3557,3557,3557,3557,3482,3482,3482,3482,3482,3482,3482,3482,3482,3482,3482,3482,3482,3482,935,935,935,935,935,935,935,935,935,935,935,935,935,935,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,2499,3971,3971,3971,3971,3971,3971,3971,3971
2,2,2,2,2,2,2,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,2810,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,3893,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,1678,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1631,1631,1631,1631,1631,1631,1631,1631,1631,1631,1631,1631,1631,1631,3866,3866,3866,3866,3866,3866,3866,3866,3866,3866,3866,3866,3866
2,2,2,2,2,2,2,2,3103,3103,3103,3103,3103,3103,3103,3103,3103,3103,3103,3103,3103,3103,3814,3814,3814,3814,3814,3814,3814,3814,3814,3814,3814,3814,3814,3814,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927,3927
3,3,3,3,3,3,3,3,3101,3101,3101,3101,3101,3101,3101,3101,3101,3101,3101,3101,3101,3101,3813,3813,3813,3813,3813,3813,3813,3813,3813,3813,3813,3813,3813,3813,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,1483,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,1828,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925,3925
2,2,2,2,2,2,2,2,2,2,2,2,2,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3769,3189,3189,3189,3189,3189,3189,3189,3189,3189,3189,3189,3189,3189,3189,621,621,621,621,621,621,621,621,621,621,621,621,621,621,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,2801,3889,3889,3889,3889,3889,3889
3,3,3,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,2068,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,3983,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,2469,165,165,165,165,165,165,165,165,165,165,165,165,165,165,894,894,894,894,894,894,894,894,894,894,894,894,894,894,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3448,3561,3561
3,3,3,3,3,3,3,3,3,3,3,3,3,3770,3770,3770,3770,3770,3770,3770,3770,3770,3770,3770,3770,3770,3770,3189,3189,3189,3189,3189,3189,3189,3189,3189,3189,3189,3189,3189,3189,621,621,621,621,621,621,621,621,621,621,621,621,621,621,331,331,331,331,331,331,331,331,331,331,331,331,331,331,331,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,2837,3882,3882,3882,3882,3882,3882
2,2,2,2,2,2,2,2,2,2,2,3554,3554,3554,3554,3554,3554,3554,3554,3554,3554,3554,3554,3554,3554,3482,3482,3482,3482,3482,3482,3482,3482,3482,3482,3482,3482,3482,3482,936,936,936,936,936,936,936,936,936,936,936,936,936,936,144,144,144,144,144,144,144,144,144,144,144,144,144,144,144,2423,2423,2423,2423,2423,2423,2423,2423,2423,2423,2423,2423,2423,2423,3975,3975,3975,3975,3975,3975,3975,3975
